Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name
946349,Castex Technologies Limited,CASTEXTECHG,Amtek India Ltd,Delisted,F ,1000000.00,INE068D07093, ,Debentures and Bonds,-,-,-,-
946350,Castex Technologies Limited,CASTEXTECHH,Amtek India Ltd,Delisted,F ,1000000.00,INE068D07101, ,Debentures and Bonds,-,-,-,-
946351,Castex Technologies Limited,CASTEXTECHI,Amtek India Ltd,Delisted,F ,1000000.00,INE068D07119, ,Debentures and Bonds,-,-,-,-
946352,Kotak Mahindra Prime Limited,KMPL1361,Kotak Mahindra Prime Ltd,Delisted,F ,1000000.00,INE916D07S46, ,Debentures and Bonds,-,-,-,-
946353,Barclays Investments & Loans (India) Ltd,BARCLAYS97,Barclays Investments & Loans (India) Ltd,Delisted,F ,1000000.00,INE704I07AC5, ,Debentures and Bonds,-,-,-,-
946354,Barclays Investments & Loans (India) Ltd,BARCLAYS98,Barclays Investments & Loans (India) Ltd,Delisted,F ,1000000.00,INE704I07AD3, ,Debentures and Bonds,-,-,-,-
946355,Barclays Investments & Loans (India) Ltd,BARCLAYS99,Barclays Investments & Loans (India) Ltd,Delisted,F ,1000000.00,INE704I07AE1, ,Debentures and Bonds,-,-,-,-
946356,Barclays Investments & Loans (India) Ltd,BARCLAY100,Barclays Investments & Loans (India) Ltd,Delisted,F ,1000000.00,INE704I07AF8, ,Debentures and Bonds,-,-,-,-
946357,Barclays Investments & Loans (India) Ltd,BARCLAY101,Barclays Investments & Loans (India) Ltd,Delisted,F ,1000000.00,INE704I07AG6, ,Debentures and Bonds,-,-,-,-
946358,Mahindra & Mahindra Financial Services Limited,MMFSLTM09,Mahindra & Mahindra Financial Services Ltd,Delisted,F ,1000000.00,INE774D07FN5, ,Debentures and Bonds,-,-,-,-
946359,Mahindra & Mahindra Financial Services Limited,MMFSLQQQ,Mahindra & Mahindra Financial Services Ltd,Delisted,F ,1000000.00,INE774D08JR6, ,Debentures and Bonds,-,-,-,-
946360,RELIGARE FINVEST LIMITED,RFL171109A,Religare Finvest Ltd,Delisted,F ,1000000.00,INE958G07320, ,Debentures and Bonds,-,-,-,-
946361,RELIGARE FINVEST LIMITED,RFL171109B,Religare Finvest Ltd,Delisted,F ,1000000.00,INE958G07338, ,Debentures and Bonds,-,-,-,-
946362,RELIGARE FINVEST LIMITED,RFL171109C,Religare Finvest Ltd,Delisted,F ,1000000.00,INE958G07346, ,Debentures and Bonds,-,-,-,-
946363,ADITYA BIRLA NUVO LTD.,ADITYASR27,Aditya Birla Nuvo Ltd,Delisted,F ,1000000.00,INE069A08012, ,Debentures and Bonds,-,-,-,-
946364,JSW Steel Limited,JSWS020709,JSW Steel Ltd,Delisted,F ,125000.00,INE019A07167, ,Debentures and Bonds,-,-,-,-
946365,Deccan Chronicle Holdings Ltd.,DCHL31DEC8,Deccan Chronicle Holdings Ltd,Delisted,F ,10000000.00,INE137G07552, ,Debentures and Bonds,-,-,-,-
946366,Deccan Chronicle Holdings Ltd.,DCHL1JAN09,Deccan Chronicle Holdings Ltd,Delisted,F ,10000000.00,INE137G07560, ,Debentures and Bonds,-,-,-,-
946367,Deccan Chronicle Holdings Ltd.,DCHL6JAN09,Deccan Chronicle Holdings Ltd,Delisted,F ,10000000.00,INE137G07578, ,Debentures and Bonds,-,-,-,-
946368,Deccan Chronicle Holdings Ltd.,DCHL15JAN9,Deccan Chronicle Holdings Ltd,Delisted,F ,10000000.00,INE137G07586, ,Debentures and Bonds,-,-,-,-
946369,Deccan Chronicle Holdings Ltd.,DCHL21JAN9,Deccan Chronicle Holdings Ltd,Delisted,F ,10000000.00,INE137G07594, ,Debentures and Bonds,-,-,-,-
946370,Deccan Chronicle Holdings Ltd.,DCHL18FEB9,Deccan Chronicle Holdings Ltd,Delisted,F ,10000000.00,INE137G07628, ,Debentures and Bonds,-,-,-,-
946371,Deccan Chronicle Holdings Ltd.,DCHL26FEB9,Deccan Chronicle Holdings Ltd,Delisted,F ,10000000.00,INE137G07636, ,Debentures and Bonds,-,-,-,-
946372,Mercator Limited,MLLSRXPA,Mercator Ltd,Delisted,F ,1000000.00,INE934B07215, ,Debentures and Bonds,-,-,-,-
946373,Mercator Limited,MLLSRXI,Mercator Ltd,Delisted,F ,1000000.00,INE934B07272, ,Debentures and Bonds,-,-,-,-
946374,Gautami Power Limited,GPL23052009,Gautami Power Ltd,Delisted,F ,1000000.00,INE405G07017, ,Debentures and Bonds,-,-,-,-
946376,FIRST BLUE HOME FINANCE LIMITED,FBH23OCT09,Deutsche Postbank Home Finance Ltd,Delisted,F ,1000000.00,INE564G07326, ,Debentures and Bonds,-,-,-,-
946377,FIRST BLUE HOME FINANCE LIMITED,FBH13NOV09,First Blue Home Finance Ltd,Delisted,F ,1000000.00,INE564G07334, ,Debentures and Bonds,-,-,-,-
946378,FIRST BLUE HOME FINANCE LIMITED,FBH10NOV09,Deutsche Postbank Home Finance Ltd,Delisted,F ,1000000.00,INE564G08076, ,Debentures and Bonds,-,-,-,-
946379,Mahindra & Mahindra Financial Services Limited,MMFSLRRR,Mahindra & Mahindra Financial Services Ltd,Delisted,F ,1000000.00,INE774D08JS4, ,Debentures and Bonds,-,-,-,-
946380,HEG Ltd.,HEG30OCT09,HEG Ltd,Delisted,F ,10000000.00,INE545A07039, ,Debentures and Bonds,-,-,-,-
946381,Mahindra & Mahindra Financial Services Limited,MMFSLTQ200,Mahindra & Mahindra Financial Services Ltd,Delisted,F ,1000000.00,INE774D07FO3, ,Debentures and Bonds,-,-,-,-
946382,Barclays Investments & Loans (India) Ltd,BARCLAYS101,Barclays Investments & Loans (India) Ltd,Delisted,F ,1000000.00,INE704I07AH4, ,Debentures and Bonds,-,-,-,-
946383,Barclays Investments & Loans (India) Ltd,BARCLAYS105,Barclays Investments & Loans (India) Ltd,Delisted,F ,1000000.00,INE704I07AK8, ,Debentures and Bonds,-,-,-,-
946384,Barclays Investments & Loans (India) Ltd,BARCLAYS103,Barclays Investments & Loans (India) Ltd,Delisted,F ,1000000.00,INE704I07AJ0, ,Debentures and Bonds,-,-,-,-
946385,Barclays Investments & Loans (India) Ltd,BARCLAYS104,Barclays Investments & Loans (India) Ltd,Delisted,F ,1000000.00,INE704I07AI2, ,Debentures and Bonds,-,-,-,-
946386,Kotak Mahindra Prime Limited,KMPL1365,Kotak Mahindra Prime Ltd,Delisted,F ,1000000.00,INE916D07S61, ,Debentures and Bonds,-,-,-,-
946387,Kotak Mahindra Prime Limited,KMPLSRN0905,Kotak Mahindra Prime Ltd,Delisted,F ,1000000.00,INE916D07P98, ,Debentures and Bonds,-,-,-,-
946388,Bajaj Finance Limited,BFL03NOV09,Bajaj Finance Ltd,Delisted,F ,10000000.00,INE296A07187, ,Debentures and Bonds,-,-,-,-
946389,Bajaj Finance Limited,BFL30OCT09,Bajaj Finance Ltd,Delisted,F ,10000000.00,INE296A07179, ,Debentures and Bonds,-,-,-,-
946390,Bajaj Finance Limited,BFL28OCT09,Bajaj Finance Ltd,Delisted,F ,10000000.00,INE296A07161, ,Debentures and Bonds,-,-,-,-
946391,Kotak Mahindra Prime Limited,KMPLSRN0906,Kotak Mahindra Prime Ltd,Delisted,F ,1000000.00,INE916D07Q06, ,Debentures and Bonds,-,-,-,-
946392,Kotak Mahindra Prime Limited,KMPLSR0907,Kotak Mahindra Prime Ltd,Delisted,F ,500000.00,INE916D07R88, ,Debentures and Bonds,-,-,-,-
946393,Kotak Mahindra Prime Limited,KMPLSRN0908,Kotak Mahindra Prime Ltd,Delisted,F ,500000.00,INE916D07R70, ,Debentures and Bonds,-,-,-,-
946394,Infrastructure Leasing & Financial Services Limited,ILFS9OCT09,Infrastructure Leasing & Financial Services Ltd,Delisted,F ,1000.00,INE871D07KK5, ,Debentures and Bonds,-,-,-,-
946395,Infrastructure Leasing & Financial Services Limited,ILFS30NOV9A,Infrastructure Leasing & Financial Services Ltd,Delisted,F ,1000.00,INE871D07KO7, ,Debentures and Bonds,-,-,-,-
946396,Infrastructure Leasing & Financial Services Limited,ILFS30NOV9B,Infrastructure Leasing & Financial Services Ltd,Delisted,F ,1000.00,INE871D07KN9, ,Debentures and Bonds,-,-,-,-
946397,INTAS PHARMACEUTICALS LTD,INTAS6NOV09,INTAS PHARMACEUTICALS Ltd,Delisted,F ,1000000.00,INE316F07018, ,Debentures and Bonds,-,-,-,-
946398,ERA Infra Engineering Ltd,ERAINFA1,Era Infra Engineering Ltd,Delisted,F ,100000.00,INE039E07118, ,Debentures and Bonds,-,-,-,-
946399,Kotak Mahindra Prime Limited,KMPL1367,Kotak Mahindra Prime Ltd,Delisted,F ,1000000.00,INE916D07S79, ,Debentures and Bonds,-,-,-,-
946400,Kotak Mahindra Prime Limited,KMPL1368,Kotak Mahindra Prime Ltd,Delisted,F ,1000000.00,INE916D07S87, ,Debentures and Bonds,-,-,-,-
946401,Kotak Mahindra Prime Limited,KMPL1369,Kotak Mahindra Prime Ltd,Delisted,F ,1000000.00,INE916D07S95, ,Debentures and Bonds,-,-,-,-
946402,Kotak Mahindra Prime Limited,KMPL1381,Kotak Mahindra Prime Ltd,Delisted,F ,1000000.00,INE916D07T03, ,Debentures and Bonds,-,-,-,-
946403,Kotak Mahindra Prime Limited,KMPL1392,Kotak Mahindra Prime Ltd,Delisted,F ,1000000.00,INE916D07T45, ,Debentures and Bonds,-,-,-,-
946404,Kotak Mahindra Prime Limited,KMPL1393,Kotak Mahindra Prime Ltd,Delisted,F ,1000000.00,INE916D07T37, ,Debentures and Bonds,-,-,-,-
946405,Adani Ports and Special Economic Zone Ltd,APSEZ18AUG9,Adani Ports and Special Economic Zone Ltd,Delisted,F ,1000000.00,INE742F07015, ,Debentures and Bonds,-,-,-,-
946406,Kotak Mahindra Prime Limited,KMPL1425,Kotak Mahindra Prime Ltd,Delisted,F ,1000000.00,INE916D07T52, ,Debentures and Bonds,-,-,-,-
946407,POONAWALLA FINCORP LIMITED,MAGMA16OCT9,Magma Fincorp Ltd,Delisted,F ,1000000.00,INE511C07078, ,Debentures and Bonds,-,-,-,-
946408,POONAWALLA FINCORP LIMITED,MAGMA16NOV9,Magma Fincorp Ltd,Delisted,F ,1000000.00,INE511C07086, ,Debentures and Bonds,-,-,-,-
946409,Mercator Limited,MLLSRXA1,Mercator Ltd,Delisted,F ,1000000.00,INE934B07249, ,Debentures and Bonds,-,-,-,-
946410,Mercator Limited,MLLSRXB,Mercator Ltd,Delisted,F ,1000000.00,INE934B07223, ,Debentures and Bonds,-,-,-,-
946411,Mercator Limited,MLLSRXB1,Mercator Ltd,Delisted,F ,1000000.00,INE934B07256, ,Debentures and Bonds,-,-,-,-
946412,Mercator Limited,MLLSRXC,Mercator Ltd,Delisted,F ,1000000.00,INE934B07231, ,Debentures and Bonds,-,-,-,-
946413,Mercator Limited,MLLSRXC1,Mercator Ltd,Delisted,F ,1000000.00,INE934B07264, ,Debentures and Bonds,-,-,-,-
946414,GVK AIRPORT DEVELOPERS PRIVATE LIMITED,GVK11DEC09,GVK AIRPORT DEVELOPERS Pvt Ltd,Delisted,F ,1000000.00,INE711K07010, ,Debentures and Bonds,-,-,-,-
946415,Reliance Capital Limited,RCAP16NOV09,Reliance Capital Ltd,Delisted,F ,1000000.00,INE013A07KE3, ,Debentures and Bonds,-,-,-,-
946416,Reliance Capital Limited,RCAP19NOV09,Reliance Capital Ltd,Delisted,F ,1000000.00,INE013A07KF0, ,Debentures and Bonds,-,-,-,-
946417,Reliance Capital Limited,RCAP25NOV09,Reliance Capital Ltd,Delisted,F ,1000000.00,INE013A07KI4, ,Debentures and Bonds,-,-,-,-
946418,ERA Infra Engineering Ltd,ERAINFA2,Era Infra Engineering Ltd,Delisted,F ,100000.00,INE039E07126, ,Debentures and Bonds,-,-,-,-
946419,ERA Infra Engineering Ltd,ERAINFA3,Era Infra Engineering Ltd,Delisted,F ,100000.00,INE039E07134, ,Debentures and Bonds,-,-,-,-
946420,ERA Infra Engineering Ltd,ERAINFA4,Era Infra Engineering Ltd,Delisted,F ,100000.00,INE039E07142, ,Debentures and Bonds,-,-,-,-
946421,ERA Infra Engineering Ltd,ERAINFB1,Era Infra Engineering Ltd,Delisted,F ,100000.00,INE039E07159, ,Debentures and Bonds,-,-,-,-
946422,ERA Infra Engineering Ltd,ERAINFB2,Era Infra Engineering Ltd,Delisted,F ,100000.00,INE039E07167, ,Debentures and Bonds,-,-,-,-
946423,ERA Infra Engineering Ltd,ERAINFB3,Era Infra Engineering Ltd,Delisted,F ,100000.00,INE039E07175, ,Debentures and Bonds,-,-,-,-
946424,ERA Infra Engineering Ltd,ERAINFB4,Era Infra Engineering Ltd,Delisted,F ,100000.00,INE039E07183, ,Debentures and Bonds,-,-,-,-
946425,Kotak Mahindra Prime Limited,KMPL1357,Kotak Mahindra Prime Ltd,Delisted,F ,1000000.00,INE916D07S53, ,Debentures and Bonds,-,-,-,-
946426,Kotak Mahindra Prime Limited,KMPL1428,Kotak Mahindra Prime Ltd,Delisted,F ,1000000.00,INE916D07T60, ,Debentures and Bonds,-,-,-,-
946427,Barclays Investments & Loans (India) Ltd,BARCLAYS106,Barclays Investments & Loans (India) Ltd,Delisted,F ,1000000.00,INE704I07AL6, ,Debentures and Bonds,-,-,-,-
946428,Barclays Investments & Loans (India) Ltd,BARCLAYS107,Barclays Investments & Loans (India) Ltd,Delisted,F ,1000000.00,INE704I07AM4, ,Debentures and Bonds,-,-,-,-
946429,Barclays Investments & Loans (India) Ltd,BARCLAYS108,Barclays Investments & Loans (India) Ltd,Delisted,F ,1000000.00,INE704I07AN2, ,Debentures and Bonds,-,-,-,-
946430,Barclays Investments & Loans (India) Ltd,BARCLAYS109,Barclays Investments & Loans (India) Ltd,Delisted,F ,1000000.00,INE704I07AO0, ,Debentures and Bonds,-,-,-,-
946431,Barclays Investments & Loans (India) Ltd,BARCLAYS110,Barclays Investments & Loans (India) Ltd,Delisted,F ,1000000.00,INE704I07AP7, ,Debentures and Bonds,-,-,-,-
946432,Barclays Investments & Loans (India) Ltd,BARCLAYS111,Barclays Investments & Loans (India) Ltd,Delisted,F ,1000000.00,INE704I07AQ5, ,Debentures and Bonds,-,-,-,-
946433,Indian Hotels Co. Ltd,IHCL9DEC09A,Indian Hotels Company Ltd,Delisted,F ,1000000.00,INE053S08040, ,Debentures and Bonds,-,-,-,-
946434,Indian Hotels Co. Ltd,IHCL9DEC09B,Indian Hotels Company Ltd,Delisted,F ,1000000.00,INE053A08057, ,Debentures and Bonds,-,-,-,-
946435,Kotak Mahindra Prime Limited,KMPLSRN0909,Kotak Mahindra Prime Ltd,Delisted,F ,500000.00,INE916D07S12, ,Debentures and Bonds,-,-,-,-
946436,Kotak Mahindra Prime Limited,KMPLSRN0910,Kotak Mahindra Prime Ltd,Delisted,F ,500000.00,INE916D07T29, ,Debentures and Bonds,-,-,-,-
946437,Kotak Mahindra Prime Limited,KMPLSRN0911,Kotak Mahindra Prime Ltd,Delisted,F ,500000.00,INE916D07T78, ,Debentures and Bonds,-,-,-,-
946438,Kotak Mahindra Prime Limited,KMPL1439,Kotak Mahindra Prime Ltd,Delisted,F ,1000000.00,INE916D07T94, ,Debentures and Bonds,-,-,-,-
946439,Kotak Mahindra Prime Limited,KMPL1440,Kotak Mahindra Prime Ltd,Delisted,F ,1000000.00,INE916D07U00, ,Debentures and Bonds,-,-,-,-
946440,Kotak Mahindra Prime Limited,KMPL1455,Kotak Mahindra Prime Ltd,Delisted,F ,1000000.00,INE916D07U34, ,Debentures and Bonds,-,-,-,-
946441,Kotak Mahindra Prime Limited,KMPL1459,Kotak Mahindra Prime Ltd,Delisted,F ,1000000.00,INE916D07U42, ,Debentures and Bonds,-,-,-,-
946442,Edelweiss Financial Services Ltd.,EDELJ0J907,Edelweiss Capital Ltd,Delisted,F ,100000.00,INE532F07952, ,Debentures and Bonds,-,-,-,-
946443,Edelweiss Financial Services Ltd.,EDELI2J906,Edelweiss Capital Ltd,Delisted,F ,100000.00,INE532F07960, ,Debentures and Bonds,-,-,-,-
946444,Edelweiss Financial Services Ltd.,EDELJ2K904,Edelweiss Financial Services Ltd,Delisted,F ,100000.00,INE532F07994, ,Debentures and Bonds,-,-,-,-
946445,Edelweiss Financial Services Ltd.,EDELJ2K902,Edelweiss Capital Ltd,Delisted,F ,100000.00,INE532F07978, ,Debentures and Bonds,-,-,-,-
946446,Edelweiss Financial Services Ltd.,EDELJ0K903,Edelweiss Capital Ltd,Delisted,F ,100000.00,INE532F07986, ,Debentures and Bonds,-,-,-,-
946447,Edelweiss Financial Services Ltd.,EDELJ2K908,Edelweiss Capital Ltd,Delisted,F ,100000.00,INE532F07AI3, ,Debentures and Bonds,-,-,-,-
946448,Edelweiss Financial Services Ltd.,EDELJ2K910,Edelweiss Capital Ltd,Delisted,F ,100000.00,INE532F07AH5, ,Debentures and Bonds,-,-,-,-
946449,Edelweiss Financial Services Ltd.,EDELK2K912,Edelweiss Capital Ltd,Delisted,F ,100000.00,INE532F07AA0, ,Debentures and Bonds,-,-,-,-
946450,Edelweiss Financial Services Ltd.,EDELK2K907,Edelweiss Capital Ltd,Delisted,F ,100000.00,INE532F07AB8, ,Debentures and Bonds,-,-,-,-
946451,Edelweiss Financial Services Ltd.,EDELJ2K911,Edelweiss Financial Services Ltd,Delisted,F ,100000.00,INE532F07AF9, ,Debentures and Bonds,-,-,-,-
946452,Edelweiss Financial Services Ltd.,EDELK2K914,Edelweiss Capital Ltd,Delisted,F ,100000.00,INE532F07AC6, ,Debentures and Bonds,-,-,-,-
946453,Edelweiss Financial Services Ltd.,EDELK2K917,Edelweiss Capital Ltd,Delisted,F ,100000.00,INE532F07AD4, ,Debentures and Bonds,-,-,-,-
946454,Edelweiss Financial Services Ltd.,EDELK0K916,Edelweiss Capital Ltd,Delisted,F ,100000.00,INE532F07AE2, ,Debentures and Bonds,-,-,-,-
946455,Edelweiss Financial Services Ltd.,EDELK2K915,Edelweiss Capital Ltd,Delisted,F ,100000.00,INE532F07AG7, ,Debentures and Bonds,-,-,-,-
946456,Bharat Financial Inclusion Limited,SKS23DEC09,SKS Microfinance Ltd,Delisted,F ,1000000.00,INE180K07042, ,Debentures and Bonds,-,-,-,-
946457,Castex Technologies Limited,AIL14NOV09,Amtek India Ltd,Delisted,F ,1000000.00,INE068D07135, ,Debentures and Bonds,-,-,-,-
946458,HEG Ltd.,HEG17DEC09A,HEG Ltd,Delisted,F ,1000000.00,INE545A07047, ,Debentures and Bonds,-,-,-,-
946459,Kotak Mahindra Prime Limited,KMPL1462,Kotak Mahindra Prime Ltd,Delisted,F ,1000000.00,INE916D07U59, ,Debentures and Bonds,-,-,-,-
946460,Kotak Mahindra Prime Limited,KMPL1469,Kotak Mahindra Prime Ltd,Delisted,F ,1000000.00,INE916D07U75, ,Debentures and Bonds,-,-,-,-
946461,Kotak Mahindra Prime Limited,KMPL1444,Kotak Mahindra Prime Ltd,Delisted,F ,1000000.00,INE916D07U26, ,Debentures and Bonds,-,-,-,-
946462,Kotak Mahindra Prime Limited,KMPL1448,Kotak Mahindra Prime Ltd,Delisted,F ,1000000.00,INE916D07U18, ,Debentures and Bonds,-,-,-,-
946463,Kotak Mahindra Prime Limited,KMPL1466,Kotak Mahindra Prime Ltd,Delisted,F ,1000000.00,INE916D07U67, ,Debentures and Bonds,-,-,-,-
946464,Shree Cements Ltd.,SCL23NOV09,Shree Cement Ltd,Delisted,F ,1000000.00,INE070A07046, ,Debentures and Bonds,-,-,-,-
946465,Shriram Finance Limited,STFL080609,Shriram Transport Finance Company Ltd,Delisted,F ,1000000.00,INE721A07929, ,Debentures and Bonds,-,-,-,-
946466,HEG Ltd.,HEG17DEC09B,HEG Ltd,Delisted,F ,1000000.00,INE545A07054, ,Debentures and Bonds,-,-,-,-
946467,Alok Industries Ltd.,ALOK30OCT09,Alok Industries Ltd,Delisted,F ,1000000.00,INE270A08156, ,Debentures and Bonds,-,-,-,-
946468,Kotak Mahindra Prime Limited,KMPLSRN0912,Kotak Mahindra Prime Ltd,Delisted,F ,500000.00,INE916D07T86, ,Debentures and Bonds,-,-,-,-
946469,Jammu and Kashmir Bank Ltd.,JKBL301209,Jammu and Kashmir Bank Ltd,Delisted,F ,1000000.00,INE168A08012, ,Debentures and Bonds,-,-,-,-
946470,E.I.D. Parry (India) Ltd.,EID04SEP09,E.I.D. Parry (India) Ltd,Delisted,F ,1000000.00,INE126A07160, ,Debentures and Bonds,-,-,-,-
946471,Simran Wind Project Private Limited,SWPL13JAN10,Simran Wind Project Pvt Ltd,Delisted,F ,1000000.00,INE285K07015, ,Debentures and Bonds,-,-,-,-
946472,Techno Electric & Engg. Co. Ltd.,TEEL12JAN10,Techno Electric & Engg. Co. Ltd,Delisted,F ,1000000.00,INE470B07012, ,Debentures and Bonds,-,-,-,-
946473,Kotak Mahindra Prime Limited,KMPL13JAN10,Kotak Mahindra Prime Ltd,Delisted,F ,1000000.00,INE916D07V09, ,Debentures and Bonds,-,-,-,-
946474,CreditAccess Grameen Ltd.,GFSL31DEC09,Grameen Financial Services Pvt. Ltd,Delisted,F ,1000000.00,INE741K07017, ,Debentures and Bonds,-,-,-,-
946475,UPL Limited,UPL13JAN10,UPL Ltd,Delisted,F ,1000000.00,INE628A08098, ,Debentures and Bonds,-,-,-,-
946476,Barclays Investments & Loans (India) Ltd,BARCLAYS112,Barclays Investments & Loans (India) Ltd,Delisted,F ,1000000.00,INE704I07AR3, ,Debentures and Bonds,-,-,-,-
946477,Barclays Investments & Loans (India) Ltd,BARCLAYS113,Barclays Investments & Loans (India) Ltd,Delisted,F ,1000000.00,INE704I07AS1, ,Debentures and Bonds,-,-,-,-
946478,Starlight Systems (I) Private Limited,SSIPL301109,Starlight Systems Pvt Ltd,Delisted,F ,100000.00,INE222O08026, ,Debentures and Bonds,-,-,-,-
946479,Lands End Properties Private Limited,LEPPL190110,Lands End Properties Pvt Ltd,Delisted,F ,1000000.00,INE776K07013, ,Debentures and Bonds,-,-,-,-
946480,Kotak Mahindra Prime Limited,KMPL15JAN10,Kotak Mahindra Prime Ltd,Delisted,F ,1000000.00,INE916D07V25, ,Debentures and Bonds,-,-,-,-
946481,Bharat Hotels Ltd.,BHL16NOV09,Bharat Hotels Ltd,Delisted,F ,400000.00,INE466A07038, ,Debentures and Bonds,-,-,-,-
946482,ICICI Securities Primary Dealership Limited,ISEC21JAN10,ICICI Securities Primary Dealership Ltd,Delisted,F ,10000000.00,INE849D08TF0, ,Debentures and Bonds,-,-,-,-
946483,Kotak Mahindra Prime Limited,KMPL1497,Kotak Mahindra Prime Ltd,Delisted,F ,1000000.00,INE916D07V33, ,Debentures and Bonds,-,-,-,-
946484,Kotak Mahindra Prime Limited,KMPL1493,Kotak Mahindra Prime Ltd,Delisted,F ,1000000.00,INE916D07V17, ,Debentures and Bonds,-,-,-,-
946485,Kotak Mahindra Prime Limited,KMPL07JAN10,Kotak Mahindra Prime Ltd,Delisted,F ,500000.00,INE916D07U83, ,Debentures and Bonds,-,-,-,-
946486,Jindal Steel & Power Ltd,JSPL08OCT9A,Jindal Steel & Power Ltd,Delisted,F ,1000000.00,INE749A07177, ,Debentures and Bonds,-,-,-,-
946487,Jindal Steel & Power Ltd,JSPL09NOV9B,Jindal Steel & Power Ltd,Delisted,F ,1000000.00,INE749A07417, ,Debentures and Bonds,-,-,-,-
946488,Jindal Steel & Power Ltd,JSPL08DEC9C,Jindal Steel & Power Ltd,Delisted,F ,1000000.00,INE749A07425, ,Debentures and Bonds,-,-,-,-
946489,Jindal Steel & Power Ltd,JSPL24AUG9D,Jindal Steel & Power Ltd,Delisted,F ,1000000.00,INE749A07151, ,Debentures and Bonds,-,-,-,-
946490,Jindal Steel & Power Ltd,JSPL08SEP9E,Jindal Steel & Power Ltd,Delisted,F ,1000000.00,INE749A07169, ,Debentures and Bonds,-,-,-,-
946491,Jindal Steel & Power Ltd,JSPL8JAN10F,Jindal Steel & Power Ltd,Delisted,F ,1000000.00,INE749A07474, ,Debentures and Bonds,-,-,-,-
946492,Jaiprakash Associates Limited,JAL26OCT09,Jaiprakash Associates Ltd,Delisted,F ,500000.00,INE455F07394, ,Debentures and Bonds,-,-,-,-
946493,Jaiprakash Associates Limited,JAL30NOV09,Jaiprakash Associates Ltd,Delisted,F ,1000000.00,INE455F07402, ,Debentures and Bonds,-,-,-,-
946494,GTL Ltd,GTL03FEB10A,GTL Ltd,Delisted,F ,1000000.00,INE043A08017, ,Debentures and Bonds,-,-,-,-
946495,GTL Ltd,GTL03FEB10B,GTL Ltd,Delisted,F ,1000000.00,INE043A08025, ,Debentures and Bonds,-,-,-,-
946496,GTL Ltd,GTL03FEB10C,GTL Ltd,Delisted,F ,1000000.00,INE043A08033, ,Debentures and Bonds,-,-,-,-
946497,Bajaj Finance Limited,BAJAJ270110,Bajaj Finance Ltd,Delisted,F ,10000000.00,INE296A07195, ,Debentures and Bonds,-,-,-,-
946498,First Leasing Co. of India Ltd.,FLCL03DEC09,First Leasing Company of India Ltd,Delisted,F ,1000000.00,INE492B07DE2, ,Debentures and Bonds,-,-,-,-
946499,Tamil Nadu Newsprint And Papers Ltd,TNPL19JAN10,Tamil Nadu Newsprint & Papers Ltd,Delisted,F ,1000000.00,INE107A07020, ,Debentures and Bonds,-,-,-,-
946500,Electrosteel Castings Ltd.,ECLNCD,Electrosteel Castings Ltd,Delisted,F ,1000000.00,INE086A07059, ,Debentures and Bonds,-,-,-,-
946501,JSW Steel Limited,JSW02FEB10,JSW Steel Ltd,Delisted,F ,125000.00,INE019A07183, ,Debentures and Bonds,-,-,-,-
946502,JK Lakshmi Cement Limited,JK04FEB10A,JK Lakshmi Cement Ltd,Delisted,F ,500000.00,INE786A07286, ,Debentures and Bonds,-,-,-,-
946503,JK Lakshmi Cement Limited,JK04FEB10B,JK Lakshmi Cement Ltd,Delisted,F ,1000000.00,INE786A07294, ,Debentures and Bonds,-,-,-,-
946504,JK Lakshmi Cement Limited,JK04FEB10C,JK Lakshmi Cement Ltd,Delisted,F ,667000.00,INE786A07302, ,Debentures and Bonds,-,-,-,-
946505,Barclays Investments & Loans (India) Ltd,BARCLAYS114,Barclays Investments & Loans (India) Ltd,Delisted,F ,1000000.00,INE704I07AU7, ,Debentures and Bonds,-,-,-,-
946506,Jindal Steel & Power Ltd,JSPL12109A,Jindal Steel & Power Ltd,Delisted,F ,1000000.00,INE749A07185, ,Debentures and Bonds,-,-,-,-
946507,Barclays Investments & Loans (India) Ltd,BARCLAYS115,Barclays Investments & Loans (India) Ltd,Delisted,F ,1000000.00,INE704I07AT9, ,Debentures and Bonds,-,-,-,-
946508,Barclays Investments & Loans (India) Ltd,BARCLAYS129,Barclays Investments & Loans (India) Ltd,Delisted,F ,1000000.00,INE704I07BI0, ,Debentures and Bonds,-,-,-,-
946509,Jindal Steel & Power Ltd,JSPL22109B,Jindal Steel & Power Ltd,Delisted,F ,1000000.00,INE749A07193, ,Debentures and Bonds,-,-,-,-
946510,Bharati Defence and Infrastructure Ltd,BSL09JUN09,Bharati Shipyard Ltd,Delisted,F ,1000000.00,INE673G07028, ,Debentures and Bonds,-,-,-,-
946511,Kotak Mahindra Prime Limited,KMPL290110A,Kotak Mahindra Prime Ltd,Delisted,F ,1000000.00,INE916D07V41, ,Debentures and Bonds,-,-,-,-
946512,Kotak Mahindra Prime Limited,KMPL290110B,Kotak Mahindra Prime Ltd,Delisted,F ,500000.00,INE916D07V82, ,Debentures and Bonds,-,-,-,-
946513,Barclays Investments & Loans (India) Ltd,BARCLAYS116,Barclays Investments & Loans (India) Ltd,Delisted,F ,1000000.00,INE704I07AV5, ,Debentures and Bonds,-,-,-,-
